"","BlobID","Compound.Name","Library.Name","Compound.Name_ES","Library.Match.Factor_ES","Library.Reverse.Match.Factor_ES","LRI.I","Library.RI_ES","Compound.Name_NISTmain","Library.Match.Factor_NISTmain","Library.Reverse.Match.Factor_NISTmain","Library.RI_NISTmain","Library.Formula_NISTmain","Formula_Underivitized_forMod","Cstar_Cat","Library.Molecular.Weight_NISTmain","Model_Quant","Model_Properties","Notes","under_1500","slope.i.q.p","Quant_Factor_RFpred","Quant_Factor_final","slope.avg"
"284",653,"20200803_1535_blob_653_oil","caice_ssa_final_0803_1535","C29",0,863,2276.666667,2954,"Eicosane, 7-hexyl-",850,852,NA,"C26H54",NA,NA,366,TRUE,TRUE,"alkane, but kovats doesn<U+0092>t match",FALSE,2.00711931047322,0.000373457291817582,0.000373457291817582,NA
"285",1107,"20200803_1535_blob_1107_","caice_ssa_final_0803_1535","C33",0,821,2099.236641,3362,"Heptadecane, 2,3-dimethyl-",780,871,NA,"C19H40",NA,NA,268,TRUE,TRUE,"RI cant be confirmed",FALSE,1.25546021974543,0.000459978530165579,0.000459978530165579,NA
"286",1571,"20200803_0949_blob_1571_","caice_ssa_final_0805_0949","C33",0,518,2300.840336,3362,"8-Acetyl-5,5-dimethyl-nona-2,3,8-trienoic acid, methyl ester",583,623,NA,"C14H20O3",NA,NA,236,TRUE,TRUE,NA,FALSE,2.1254033666987,0.000365431138114486,0.000365431138114486,NA
"287",652,"20200803_1535_blob_652_oil","caice_ssa_final_0803_1535","C34",0,841,2270,3461,"Heneicosane, 11-(1-ethylpropyl)-",835,838,NA,"C26H54",NA,NA,366,TRUE,TRUE,"def an alkane but RI not right",FALSE,2.00735460783053,0.000369771936283793,0.000369771936283793,NA
"288",537,"20200803_1535_blob_537_oil","caice_ssa_final_0803_1535","C34",0,716,2409.009009,3461,"17-Pentatriacontene",831,831,NA,"C35H70",NA,NA,490,TRUE,TRUE,"def an alkane but RI not right",FALSE,2.14978204923877,0.000423553970669511,0.000423553970669511,NA
"289",541,"20200803_1535_blob_541_oil","caice_ssa_final_0803_1535","C34",0,713,2418.018018,3461,"17-Pentatriacontene",831,831,NA,"C35H70",NA,NA,490,TRUE,TRUE,"def an alkane but RI not right",FALSE,2.11953107552887,0.000435326263035916,0.000435326263035916,NA
"290",554,"20200803_1535_blob_554_oil","caice_ssa_final_0803_1535","C34",0,751,2370,3461,"17-Pentatriacontene",830,830,NA,"C35H70",NA,NA,490,TRUE,TRUE,"def an alkane but RI not right",FALSE,2.16015098709896,0.000398029469377727,0.000398029469377727,NA
"291",521,"20200803_1535_blob_521_oil","caice_ssa_final_0803_1535","C34",0,735,2414.414414,3461,"17-Pentatriacontene",828,828,NA,"C35H70",NA,NA,490,TRUE,TRUE,"def an alkane but RI not right",FALSE,2.0932506831328,0.00043846287606065,0.00043846287606065,NA
"292",648,"20200803_1535_blob_648_oil","caice_ssa_final_0803_1535","C34",0,774,2306.666667,3461,"17-Pentatriacontene",821,821,NA,"C35H70",NA,NA,490,TRUE,TRUE,"def an alkane but RI not right",FALSE,2.18691235037696,0.000358207885653952,0.000358207885653952,NA
"293",661,"20200803_1535_blob_661_oil","caice_ssa_final_0803_1535","C34",0,775,2290,3461,"17-Pentatriacontene",820,820,NA,"C35H70",NA,NA,490,TRUE,TRUE,"def an alkane but RI not right",FALSE,2.19306788287565,0.000348557337633681,0.000348557337633681,NA
"294",647,"20200803_1535_blob_647_oil","caice_ssa_final_0803_1535","C34",0,835,2303.333333,3461,"Ethanol, 2-(octadecyloxy)-",813,823,NA,"C20H42O2",NA,NA,314,TRUE,TRUE,"Should be derivatized and RI cant be confirmed",FALSE,2.16265885991645,0.000360454504641859,0.000360454504641859,NA
"295",667,"20200803_1535_blob_667_oil","caice_ssa_final_0803_1535","C34",0,801,2285,3461,"17-Pentatriacontene",812,812,NA,"C35H70",NA,NA,490,TRUE,TRUE,"def an alkane but RI not right",FALSE,2.20596936900811,0.000343981243599888,0.000343981243599888,NA
"296",684,"20200803_1535_blob_684_oil","caice_ssa_final_0803_1535","C34",0,777,2263.333333,3461,"Eicosane, 9-cyclohexyl-",810,817,NA,"C26H52",NA,NA,364,TRUE,TRUE,"RI cant be confirmed",FALSE,2.20154776365254,0.000333867271897122,0.000333867271897122,NA
"297",719,"20200803_1535_blob_719_oil","caice_ssa_final_0803_1535","C34",0,822,2211.666667,3461,"1-Dodecanol, 2-octyl-",807,832,NA,"C20H42O",NA,NA,298,TRUE,TRUE,"Should be derivatized and RI cant be confirmed",FALSE,2.2124349165824,0.000307926305396262,0.000307926305396262,NA
"298",644,"20200803_1535_blob_644_oil","caice_ssa_final_0803_1535","C34",0,821,2296.666667,3461,"Ethanol, 2-(octadecyloxy)-",804,816,NA,"C20H42O2",NA,NA,314,TRUE,TRUE,"Should be derivatized and RI cant be confirmed",FALSE,2.16089453676213,0.000357230736605878,0.000357230736605878,NA
"299",898,"20200803_1535_blob_898_oil","caice_ssa_final_0803_1535","C34",0,700,2157.251908,3461,"17-Pentatriacontene",780,780,NA,"C35H70",NA,NA,490,TRUE,TRUE,"RI cant be confirmed",FALSE,2.24652844716089,0.000279940857970643,0.000279940857970643,NA
"300",873,"20200803_1535_blob_873_","caice_ssa_final_0803_1535","C34",0,645,2286.666667,3461,"Dihydroagathic acid",687,720,NA,"C20H32O4",NA,NA,336,TRUE,TRUE,NA,FALSE,2.18104861324792,0.000348765016747292,0.000348765016747292,NA
"301",793,"20200803_1535_blob_793_","caice_ssa_final_0803_1535","C34",0,702,2350,3461,"E-8-Methyl-9-tetradecen-1-ol acetate",627,773,NA,"C17H32O2",NA,NA,268,TRUE,TRUE,NA,FALSE,2.11374474760343,0.000394983120287015,0.000394983120287015,NA
"302",1341,"20200803_1535_blob_1341_","caice_ssa_final_0803_1535","C7 acid",289,291,1388.506413,NA,"Ethanone, 1-[4-(1-methylethenyl)phenyl]-",851,856,NA,"C11H12O",NA,NA,160,TRUE,TRUE,"RI don<U+0092>t match, porbably chemically similar tho",TRUE,1.81770304747308,0.0346360434495294,0.0346360434495294,NA
"303",744,"20200803_1535_blob_744_","caice_ssa_final_0803_1535","C7 acid",303,394,2087.022901,NA,"10,18-Bisnorabieta-8,11,13-triene",845,887,NA,"C18H26",NA,NA,242,TRUE,TRUE,"RI too high, shoould be in 1800s",FALSE,1.63687006746536,0.000346520475235719,0.000346520475235719,NA
"304",846,"20200803_1535_blob_846_","caice_ssa_final_0803_1535","C7 acid",296,402,1941.666667,NA,"1H-Cyclopropa[l]phenanthrene,1a,9b-dihydro-",830,863,NA,"C15H12",NA,NA,192,TRUE,TRUE,"def an alkane but RI not right",FALSE,1.14994195280506,0.000398354655255987,0.000398354655255987,NA
"305",714,"20200803_1535_blob_714_","caice_ssa_final_0803_1535","C7 acid",284,378,2221.666667,NA,"Phenanthrene, 2,3,5-trimethyl-",829,872,NA,"C17H16",NA,NA,220,TRUE,TRUE,"RI cant be cofnirmed",FALSE,1.4016926973798,0.000493229011001162,0.000493229011001162,NA
"306",757,"20200803_1535_blob_757_","caice_ssa_final_0803_1535","C7 acid",293,385,2215,NA,"Phenanthrene, 2,3,5-trimethyl-",828,872,NA,"C17H16",NA,NA,220,TRUE,TRUE,"RI cant be cofnirmed",FALSE,1.43208608827949,0.000478053180533267,0.000478053180533267,NA
"307",807,"20200803_1535_blob_807_","caice_ssa_final_0803_1535","C7 acid",291,390,2094.656489,NA,"Anthracene, 1,4-dimethyl-",816,868,NA,"C16H14",NA,NA,206,TRUE,TRUE,"def an alkane but RI not right",FALSE,1.65459133671741,0.000346677569634268,0.000346677569634268,NA
"308",1164,"20200803_1535_blob_1164_","caice_ssa_final_0803_1535","C7 acid",325,347,1601.265823,NA,"1-Oxaspiro[2.5]octane, 5,5-dimethyl-4-(3-methyl-1,3-butadienyl)-",815,821,NA,"C14H22O",NA,NA,206,TRUE,TRUE,"RI cant be cofnirmed",FALSE,1.34320989001663,0.00502001291021408,0.00502001291021408,NA
"309",1052,"20200803_1535_blob_1052_","caice_ssa_final_0803_1535","C7 acid",310,339,1606.329114,NA,"Fumaric acid, butyl isobutyl ester",813,842,NA,"C12H20O4",NA,NA,228,TRUE,TRUE,"RI significantly off",FALSE,0.963297162045302,0.00663742093766929,0.00663742093766929,NA
"310",815,"20200803_1535_blob_815_","caice_ssa_final_0803_1535","C7 acid",296,396,2100.763359,NA,"Anthracene, 1,4-dimethyl-",813,874,NA,"C16H14",NA,NA,206,TRUE,TRUE,"RI significantly off",FALSE,1.62449601318203,0.000356284184218808,0.000356284184218808,NA
"311",704,"20200803_1535_blob_704_","caice_ssa_final_0803_1535","C7 acid",277,384,2326.666667,NA,"7H-Benzanthrene",808,903,NA,"C17H12",NA,NA,216,TRUE,TRUE,"RI significantly off",FALSE,0.903228129157171,0.000893176571817864,0.000893176571817864,NA
"312",788,"20200803_1535_blob_788_","caice_ssa_final_0803_1535","C7 acid",346,373,1951.388889,NA,"Ethanol, 2-(9-octadecenyloxy)-, (Z)-",800,809,NA,"C20H40O2",NA,NA,312,TRUE,TRUE,"Should be derivatized and RI cant be confirmed",FALSE,1.88946834581344,0.000245930836198213,0.000245930836198213,NA
"313",724,"20200803_0949_blob_724_","caice_ssa_final_0805_0949","C7 acid",319,368,2180,NA,"4,8,13-Cyclotetradecatriene-1,3-diol, 1,5,9-trimethyl-12-(1-methylethyl)-",799,814,NA,"C20H34O2",NA,NA,306,TRUE,TRUE,"RI cant be confirmed",FALSE,1.74801762719348,0.000372010398003368,0.000372010398003368,NA
"314",875,"20200803_1535_blob_875_","caice_ssa_final_0803_1535","C7 acid",352,374,1848.611111,NA,"Ethanol, 2-(9-octadecenyloxy)-, (Z)-",789,795,NA,"C20H40O2",NA,NA,312,TRUE,TRUE,"RI cant be confirmed",FALSE,2.06422410778391,0.000243318194496442,0.000243318194496442,NA
"315",777,"20200803_1535_blob_777_","caice_ssa_final_0803_1535","C7 acid",295,390,2216.666667,NA,"Phenanthrene, 2,3,5-trimethyl-",789,848,NA,"C17H16",NA,NA,220,TRUE,TRUE,"RI cant be confirmed",FALSE,1.432868537299,0.000478964155296431,0.000478964155296431,NA
"316",1210,"20200803_0949_blob_1210_","caice_ssa_final_0805_0949","C7 acid",328,341,1777.21519,NA,"Ethanone, 1-(2,3-dihydro-1,1-dimethyl-1H-inden-4-yl)-",781,816,NA,"C13H16O",NA,NA,188,TRUE,TRUE,"RI cant be confirmed",FALSE,2.86170022157478,0.000371431956829475,0.000371431956829475,NA
"317",712,"20200803_1535_blob_712_","caice_ssa_final_0803_1535","C7 acid",320,409,1499.435028,NA,"5(1H)-Azulenone, 2,4,6,7,8,8a-hexahydro-3,8-dimethyl-4-(1-methylethylidene)-, (8S-cis)-",769,790,NA,"C15H22O",NA,NA,218,TRUE,TRUE,NA,TRUE,1.50022323102042,0.0130933455127889,0.0130933455127889,NA
"318",924,"20200803_1535_blob_924_oil","caice_ssa_final_0803_1535","C7 acid",291,347,2710.679612,NA,"Tricyclo[20.8.0.0(7,16)]triacontane, 1(22),7(16)-diepoxy-",767,818,NA,"C30H52O2",NA,NA,444,TRUE,TRUE,NA,FALSE,1.29345995452198,0.00109683323917008,0.00109683323917008,NA
"319",743,"20200803_1535_blob_743_oil","caice_ssa_final_0803_1535","C7 acid",308,383,2208.333333,NA,"1-Methyl-10,18-bisnorabieta-8,11,13-triene",766,863,NA,"C19H28",NA,NA,256,TRUE,TRUE,NA,FALSE,1.42838006667793,0.000474619383421154,0.000474619383421154,NA
"320",1282,"20200803_1535_blob_1282_","caice_ssa_final_0803_1535","C7 acid",314,379,2958.762887,NA,"Cholest-5-en-3-ol (3ﬂ)-, tetradecanoate",765,793,NA,"C41H72O2",NA,NA,596,TRUE,TRUE,NA,FALSE,1.61438852865696,0.00126550856220615,0.00126550856220615,NA
"321",784,"20200803_1535_blob_784_","caice_ssa_final_0803_1535","C7 acid",336,352,1816.666667,NA,"1H-Indene-1-carboxylic acid, 1-ethyl-2,3-dihydro-3,3-dimethyl-, methyl ester",757,806,NA,"C15H20O2",NA,NA,232,TRUE,TRUE,NA,FALSE,1.7518046163798,0.000400973221692167,0.000400973221692167,NA
"322",832,"20200803_1535_blob_832_oil","caice_ssa_final_0803_1535","C7 acid",299,347,2749.514563,NA,"1,1,6-trimethyl-3-methylene-2-(3,6,9,13-tetramethyl-6-ethenye-10,14-dimethylene-pentadec-4-enyl)cyclohexane",755,846,NA,"C33H56",NA,NA,452,TRUE,TRUE,NA,FALSE,1.30922272568133,0.00114728889161467,0.00114728889161467,NA
"323",806,"20200803_1535_blob_806_oil","caice_ssa_final_0803_1535","C7 acid",282,333,2716.504854,NA,"1,1,6-trimethyl-3-methylene-2-(3,6,9,13-tetramethyl-6-ethenye-10,14-dimethylene-pentadec-4-enyl)cyclohexane",755,846,NA,"C33H56",NA,NA,452,TRUE,TRUE,NA,FALSE,1.28704027720638,0.00111178385256691,0.00111178385256691,NA
"324",735,"20200803_1535_blob_735_","caice_ssa_final_0803_1535","C7 acid",304,424,2265,NA,"Phenanthrene, 2,4,5,7-tetramethyl-",754,892,NA,"C18H18",NA,NA,234,TRUE,TRUE,NA,FALSE,1.60148016723258,0.000460091719936247,0.000460091719936247,NA
"325",1082,"20200803_0949_blob_1082_","caice_ssa_final_0805_0949","C7 acid",370,434,2112.307692,NA,"1-Heptatriacotanol",753,759,NA,"C37H76O",NA,NA,536,TRUE,TRUE,NA,FALSE,2.15341681455788,0.000273373960737215,0.000273373960737215,NA
"326",1136,"20200803_1535_blob_1136_","caice_ssa_final_0803_1535","C7 acid",337,447,2186.259542,NA,"2-[4-methyl-6-(2,6,6-trimethylcyclohex-1-enyl)hexa-1,3,5-trienyl]cyclohex-1-en-1-carboxaldehyde",749,753,NA,"C23H32O",NA,NA,324,TRUE,TRUE,NA,FALSE,1.57330673576819,0.000417141748325375,0.000417141748325375,NA
"327",721,"20200803_1535_blob_721_","caice_ssa_final_0803_1535","C7 acid",346,424,2221.666667,NA,"4,8,13-Cyclotetradecatriene-1,3-diol, 1,5,9-trimethyl-12-(1-methylethyl)-",748,772,NA,"C20H34O2",NA,NA,306,TRUE,TRUE,NA,FALSE,1.55515705690367,0.000444556708781995,0.000444556708781995,NA
"328",574,"20200803_1535_blob_574_","caice_ssa_final_0803_1535","C7 acid",268,333,2200,NA,"Phenanthrene, 2,3,5-trimethyl-",748,823,NA,"C17H16",NA,NA,220,TRUE,TRUE,NA,FALSE,1.3167261599773,0.000508596866977059,0.000508596866977059,NA
"329",1383,"20200803_1535_blob_1383_","caice_ssa_final_0803_1535","C7 acid",415,543,1593.220339,NA,"p-Hydroxydiisopropylbenzene, TMS derivative",747,762,NA,"C15H26OSi",NA,NA,250,TRUE,TRUE,NA,FALSE,1.40714542784052,0.00521432238484047,0.00521432238484047,NA
"330",1070,"20200803_1535_blob_1070_oil","caice_ssa_final_0803_1535","C7 acid",288,341,2766.990291,NA,"Tricyclo[20.8.0.0(7,16)]triacontane, 1(22),7(16)-diepoxy-",747,790,NA,"C30H52O2",NA,NA,444,TRUE,TRUE,NA,FALSE,0.96023744548105,0.00160496075046235,0.00160496075046235,NA
"331",769,"20200803_1535_blob_769_","caice_ssa_final_0803_1535","C7 acid",370,465,1888.888889,NA,"7-Acetyl-6-ethyl-1,1,4,4-tetramethyltetralin",745,810,NA,"C18H26O",NA,NA,258,TRUE,TRUE,NA,FALSE,1.79575290952943,0.00023605066201005,0.00023605066201005,NA
"332",1271,"20200803_1535_blob_1271_oil","caice_ssa_final_0803_1535","C7 acid",278,329,2841.237113,NA,"1,1,6-trimethyl-3-methylene-2-(3,6,9,13-tetramethyl-6-ethenye-10,14-dimethylene-pentadec-4-enyl)cyclohexane",744,834,NA,"C33H56",NA,NA,452,TRUE,TRUE,NA,FALSE,1.30187848189223,0.00132030033399359,0.00132030033399359,NA
"333",771,"20200803_1535_blob_771_oil","caice_ssa_final_0803_1535","C7 acid",355,429,2221.666667,NA,"Hexadecanoic acid, 1-(hydroxymethyl)-1,2-ethanediyl ester",743,747,NA,"C35H68O5",NA,NA,568,TRUE,TRUE,NA,FALSE,2.00079261726166,0.000345540810622542,0.000345540810622542,NA
"334",1255,"20200803_1535_blob_1255_oil","caice_ssa_final_0803_1535","C7 acid",270,324,2884.536082,NA,"1,1,6-trimethyl-3-methylene-2-(3,6,9,13-tetramethyl-6-ethenye-10,14-dimethylene-pentadec-4-enyl)cyclohexane",740,818,NA,"C33H56",NA,NA,452,TRUE,TRUE,NA,FALSE,1.10547204300638,0.00165705925209076,0.00165705925209076,NA
"335",1099,"20200803_1535_blob_1099_","caice_ssa_final_0803_1535","C7 acid",361,480,2016.793893,NA,"Phorbol",739,739,NA,"C20H28O6",NA,NA,364,TRUE,TRUE,NA,FALSE,1.07865973163132,0.000474267689640336,0.000474267689640336,NA
"336",946,"20200803_1535_blob_946_","caice_ssa_final_0803_1535","C7 acid",493,608,2050.381679,NA,"Palmitelaidic acid, TMS derivative",736,820,NA,"C19H38O2Si",NA,NA,326,TRUE,TRUE,NA,FALSE,1.00085851118926,0.000537004831752041,0.000537004831752041,NA
"337",901,"20200803_1535_blob_901_","caice_ssa_final_0803_1535","C7 acid",310,414,2238.333333,NA,"Phorbol",736,737,NA,"C20H28O6",NA,NA,364,TRUE,TRUE,NA,FALSE,0.974612431224715,0.000726958622022289,0.000726958622022289,NA
"338",1065,"20200803_1535_blob_1065_oil","caice_ssa_final_0803_1535","C7 acid",279,330,2810.309278,NA,"1,1,6-trimethyl-3-methylene-2-(3,6,9,13-tetramethyl-6-ethenye-10,14-dimethylene-pentadec-4-enyl)cyclohexane",736,838,NA,"C33H56",NA,NA,452,TRUE,TRUE,NA,FALSE,1.31934125846294,0.00124491961449009,0.00124491961449009,NA
"339",928,"20200803_1535_blob_928_","caice_ssa_final_0803_1535","C7 acid",385,484,1895.833333,NA,"Ethyl iso-allocholate",735,742,NA,"C26H44O5",NA,NA,436,TRUE,TRUE,NA,FALSE,0.924092222803798,0.000463414809804262,0.000463414809804262,NA
"340",1567,"20200803_0949_blob_1567_","caice_ssa_final_0805_0949","C7 acid",341,352,1635.443038,NA,"1(2H)-Naphthalenone, 3,4-dihydro-3,3,6,8-tetramethyl-",735,784,NA,"C14H18O",NA,NA,202,TRUE,TRUE,NA,FALSE,1.51163020900561,0.00311567325045866,0.00311567325045866,NA
"341",831,"20200803_1535_blob_831_","caice_ssa_final_0803_1535","C7 acid",316,438,2265,NA,"Phorbol",735,736,NA,"C20H28O6",NA,NA,364,TRUE,TRUE,NA,FALSE,0.990254657699582,0.000744079069819799,0.000744079069819799,NA
"342",993,"20200803_1535_blob_993_","caice_ssa_final_0803_1535","C7 acid",397,462,1820.833333,NA,"1-Pentadecanol, TMS derivative",733,773,1856,"C18H40OSi",NA,NA,300,TRUE,TRUE,NA,FALSE,1.71767610382179,0.000391434753722681,0.000391434753722681,NA
"343",746,"20200803_1535_blob_746_","caice_ssa_final_0803_1535","C7 acid",304,371,2301.666667,NA,"4a,7,7,10a-Tetramethyldodecahydrobenzo[f]chromen-3-ol",733,784,NA,"C17H30O2",NA,NA,266,TRUE,TRUE,NA,FALSE,1.38562908816516,0.000561212664944765,0.000561212664944765,NA
"344",745,"20200803_0949_blob_745_","caice_ssa_final_0805_0949","C7 acid",303,377,2012.307692,NA,"As-Indacen-1(2H)-one, 3,6,7,8-tetrahydro-3,3,6,6-tetramethyl-",732,739,NA,"C16H20O",NA,NA,228,TRUE,TRUE,NA,FALSE,1.17922620106044,0.000430969797643459,0.000430969797643459,NA
"345",995,"20200803_0949_blob_995_","caice_ssa_final_0805_0949","C7 acid",341,385,1829.577465,NA,"7-(1,3-Dimethylbuta-1,3-dienyl)-1,6,6-trimethyl-3,8-dioxatricyclo[5.1.0.0(2,4)]octane",729,748,NA,"C15H22O2",NA,NA,234,TRUE,TRUE,NA,FALSE,2.59156763915309,0.000236681362503427,0.000236681362503427,NA
"346",795,"20200803_1535_blob_795_","caice_ssa_final_0803_1535","C7 acid",294,420,1737.974684,NA,"Octasiloxane, 1,1,3,3,5,5,7,7,9,9,11,11,13,13,15,15-hexadecamethyl-",728,748,NA,"C16H50O7Si8",NA,NA,578,TRUE,TRUE,NA,FALSE,1.24916339312798,0.00128476730068977,0.00128476730068977,NA
"347",970,"20200803_1535_blob_970_","caice_ssa_final_0803_1535","C7 acid",363,475,1791.139241,NA,"1-Dimethylthexylsilyloxytetradecane",727,799,NA,"C22H48OSi",NA,NA,356,TRUE,TRUE,NA,FALSE,2.62995828004212,0.000349188224577754,0.000349188224577754,NA
"348",965,"20200803_1535_blob_965_","caice_ssa_final_0803_1535","C7 acid",349,452,1838.888889,NA,"Naphthalene, 6,7-diethyl-1,2,3,4-tetrahydro-1,1,4,4-tetramethyl-",727,762,NA,"C18H28",NA,NA,244,TRUE,TRUE,NA,FALSE,1.24862791582534,0.000445484520574469,0.000445484520574469,NA
"349",762,"20200803_1535_blob_762_","caice_ssa_final_0803_1535","C7 acid",343,440,2350,NA,"Podocarpa-8,11,13-triene-7ﬂ,13-diol, 14-isopropyl-",727,789,NA,"C20H30O2",NA,NA,302,TRUE,TRUE,NA,FALSE,1.81689196133999,0.000459517414168612,0.000459517414168612,NA
"350",800,"20200803_1535_blob_800_","caice_ssa_final_0803_1535","C7 acid",315,423,2248.333333,NA,"Phenanthrene, 2,3,5-trimethyl-",724,824,NA,"C17H16",NA,NA,220,TRUE,TRUE,NA,FALSE,1.45231066712373,0.00049506957825037,0.00049506957825037,NA
"351",1013,"20200803_1535_blob_1013_","caice_ssa_final_0803_1535","C7 acid",302,432,1975,NA,"Benzene, 1,1'-(1,2-dimethyl-1,2-ethenediyl)bis-, (Z)-",722,805,NA,"C16H16",NA,NA,208,TRUE,TRUE,NA,FALSE,1.43723076967931,0.00033473393132521,0.00033473393132521,NA
"352",1043,"20200803_0949_blob_1043_","caice_ssa_final_0805_0949","C7 acid",290,323,1821.126761,NA,"1H-Indole-2,3-dione, 5-tert-butyl-",721,770,NA,"C12H13NO2",NA,NA,203,TRUE,TRUE,NA,FALSE,3.41063366016143,0.000196529397770113,0.000196529397770113,NA
"353",1195,"20200803_1535_blob_1195_","caice_ssa_final_0803_1535","C7 acid",461,571,1948.611111,NA,"a-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",719,742,NA,"C13H26BNO6Si",NA,NA,331,TRUE,TRUE,NA,FALSE,1.02905668456923,0.000449717657325843,0.000449717657325843,NA
"354",932,"20200803_0949_blob_932_","caice_ssa_final_0805_0949","C7 acid",452,466,1284.974347,NA,"Hexanoic acid, TBDMS derivative",719,728,1291,"C12H26O2Si",NA,NA,230,TRUE,TRUE,NA,TRUE,3.57659548138068,0.0522032016943939,0.0522032016943939,NA
"355",1194,"20200803_0949_blob_1194_","caice_ssa_final_0805_0949","C7 acid",391,451,2063.076923,NA,"1-Heptadecanol, TMS derivative",717,737,2054,"C20H44OSi",NA,NA,328,TRUE,TRUE,NA,FALSE,2.29984110931885,0.000238099155357705,0.000238099155357705,NA
"356",1408,"20200803_0949_blob_1408_","caice_ssa_final_0805_0949","C7 acid",339,416,1953.521127,NA,"1-Hexadecanol, TMS derivative",716,788,1958,"C19H42OSi",NA,NA,314,TRUE,TRUE,NA,FALSE,2.81490821054232,0.000165595914340698,0.000165595914340698,NA
"357",980,"20200803_1535_blob_980_","caice_ssa_final_0803_1535","C7 acid",304,371,2488.288288,NA,"9-Octadecene, 1,1'-[1,2-ethanediylbis(oxy)]bis-, (Z,Z)-",715,735,NA,"C38H74O2",NA,NA,562,TRUE,TRUE,NA,FALSE,1.81042549277191,0.00056511319359312,0.00056511319359312,NA
"358",827,"20200803_1535_blob_827_","caice_ssa_final_0803_1535","C7 acid",351,423,2062.59542,NA,"7-Isopropyl-1,1,4a-trimethyl-1,2,3,4,4a,9,10,10a-octahydrophenanthrene",714,727,2074,"C20H30",NA,NA,270,TRUE,TRUE,NA,FALSE,1.05293725005427,0.000519691722541343,0.000519691722541343,NA
"359",1363,"20200803_0949_blob_1363_","caice_ssa_final_0805_0949","C7 acid",307,333,1741.772152,NA,"1H-2-Indenol, 2,3,4,5,6,7-hexahydro-1-(2-hydroxy-2-methylpropyl)",714,733,NA,"C13H22O2",NA,NA,210,TRUE,TRUE,NA,FALSE,3.79576465751547,0.000406282056316122,0.000406282056316122,NA
"360",760,"20200803_0949_blob_760_","caice_ssa_final_0805_0949","C7 acid",303,451,1887.323944,NA,"Mono-TMS of (pyridoxine-H2O)",713,763,NA,"C11H17NO2Si",NA,NA,223,TRUE,TRUE,NA,FALSE,2.81058394054609,0.000150472161670992,0.000150472161670992,NA
"361",870,"20200803_1535_blob_870_","caice_ssa_final_0803_1535","C7 acid",436,522,1829.166667,NA,"Propanoic acid, 2-methyl-, (dodecahydro-6a-hydroxy-9a-methyl-3-methylene-2,9-dioxoazuleno[4,5-b]furan-6-yl)methyl ester, [3aS-(3aa,6ﬂ,6aa,9aﬂ,9ba)]-",712,716,NA,"C19H26O6",NA,NA,350,TRUE,TRUE,NA,FALSE,1.89900836109927,0.000324394146339429,0.000324394146339429,NA
"362",676,"20200803_0949_blob_676_","caice_ssa_final_0805_0949","C7 acid",334,397,2024.615385,NA,"1-Heptatriacotanol",709,716,NA,"C37H76O",NA,NA,536,TRUE,TRUE,NA,FALSE,1.43578919609405,0.000360421479268025,0.000360421479268025,NA
"363",1131,"20200803_1535_blob_1131_","caice_ssa_final_0803_1535","C7 acid",324,365,1876.388889,NA,"Acetate, (2,5,5,8a-tetramethyl-3,4,4a,5,6,7,8,8a-octahydro-1-naphthalenyl) ester",709,756,NA,"C16H26O2",NA,NA,250,TRUE,TRUE,NA,FALSE,3.55789993357193,0.000116970921441869,0.000116970921441869,NA
"364",901,"20200803_0949_blob_901_","caice_ssa_final_0805_0949","C7 acid",543,624,1916.901408,NA,"Pentadecanoic acid, TMS derivative",706,760,1950,"C18H38O2Si",NA,NA,314,TRUE,TRUE,NA,FALSE,0.956893153266635,0.00046160649143476,0.00046160649143476,NA
"365",801,"20200803_1535_blob_801_","caice_ssa_final_0803_1535","C7 acid",324,452,2231.666667,NA,"Phenanthrene, 2,3,5-trimethyl-",705,805,NA,"C17H16",NA,NA,220,TRUE,TRUE,NA,FALSE,1.40830283733489,0.000498183682529571,0.000498183682529571,NA
